CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14904,2,2,1025.44,3,Loyal Customers
14905,154,3,599.9,1,Champions / VIPs
14907,3,10,3478.85,3,Loyal Customers
14908,74,1,277.8,3,Loyal Customers
14910,3,7,389.86,3,Loyal Customers
14911,1,248,132572.62,2,At Risk
14912,17,3,841.52,3,Loyal Customers
14913,36,4,1227.43,3,Loyal Customers
14915,86,3,258.83000000000004,3,Loyal Customers
14916,71,5,1264.84,3,Loyal Customers
14918,116,2,1610.15,3,Loyal Customers
14920,213,2,977.77,1,Champions / VIPs
14921,30,2,1316.07,3,Loyal Customers
14923,51,1,749.1,3,Loyal Customers
14924,246,1,310.05,1,Champions / VIPs
14929,32,1,223.88,3,Loyal Customers
14930,109,3,2372.86,3,Loyal Customers
14931,5,6,964.6800000000001,3,Loyal Customers
14932,366,1,363.53,1,Champions / VIPs
14934,73,3,1888.84,3,Loyal Customers
14935,297,1,1784.71,1,Champions / VIPs
14936,9,9,8117.42,3,Loyal Customers
14937,57,4,1617.63,3,Loyal Customers
14944,30,14,5842.95,3,Loyal Customers
14946,14,1,100.9,3,Loyal Customers
14947,72,2,290.82,3,Loyal Customers
14948,23,7,1066.57,3,Loyal Customers
14950,9,2,361.25,3,Loyal Customers
14951,79,1,311.69,3,Loyal Customers
14952,46,15,7912.79,3,Loyal Customers
14953,25,1,289.82,3,Loyal Customers
14954,12,1,336.17,3,Loyal Customers
14957,253,1,58.49,1,Champions / VIPs
14958,147,3,499.68,1,Champions / VIPs
14959,59,5,684.97,3,Loyal Customers
14960,8,2,221.27,3,Loyal Customers
14961,11,12,7006.58,3,Loyal Customers
14962,271,1,126.7,1,Champions / VIPs
14963,10,5,1487.8,3,Loyal Customers
14964,247,1,206.21,1,Champions / VIPs
14965,96,2,599.0,3,Loyal Customers
14966,15,1,191.32,3,Loyal Customers
14967,50,1,463.8,3,Loyal Customers
14968,30,1,147.59,3,Loyal Customers
14970,68,4,1592.06,3,Loyal Customers
14971,35,3,1116.57,3,Loyal Customers
14972,128,1,114.77,3,Loyal Customers
14973,107,3,1314.45,3,Loyal Customers
14974,37,1,114.39,3,Loyal Customers
14975,57,1,279.94,3,Loyal Customers
14976,57,8,765.86,3,Loyal Customers
14978,72,5,1931.42,3,Loyal Customers
14981,246,1,102.12,1,Champions / VIPs
14984,19,2,213.27,3,Loyal Customers
14985,198,2,296.75,1,Champions / VIPs
14987,16,2,326.4,3,Loyal Customers
14988,212,1,334.54,1,Champions / VIPs
14995,39,2,233.23000000000002,3,Loyal Customers
14997,46,4,540.98,3,Loyal Customers
14998,170,2,429.87,1,Champions / VIPs
15000,48,1,490.52,3,Loyal Customers
15002,116,4,1641.76,3,Loyal Customers
15004,147,1,1246.32,1,Champions / VIPs
15005,16,35,6180.49,0,Potential Loyalists
15006,51,1,502.09,3,Loyal Customers
15007,159,1,156.91,1,Champions / VIPs
15009,12,3,1261.78,3,Loyal Customers
15010,36,1,308.94,3,Loyal Customers
15012,54,2,423.04,3,Loyal Customers
15014,43,2,260.17,3,Loyal Customers
15016,173,1,170.04,1,Champions / VIPs
15017,34,1,125.58,3,Loyal Customers
15018,39,4,456.26,3,Loyal Customers
15019,267,1,266.0,1,Champions / VIPs
15021,9,13,1872.28,3,Loyal Customers
15022,12,4,905.04,3,Loyal Customers
15023,3,12,6763.16,3,Loyal Customers
15024,10,10,1661.33,3,Loyal Customers
15025,33,1,377.01,3,Loyal Customers
15026,80,3,469.0,3,Loyal Customers
15027,31,6,1051.95,3,Loyal Customers
15028,8,4,627.13,3,Loyal Customers
15030,72,2,518.28,3,Loyal Customers
15031,4,4,668.14,3,Loyal Customers
15032,256,5,4464.1,1,Champions / VIPs
15033,5,11,2571.02,3,Loyal Customers
15034,16,11,4277.66,3,Loyal Customers
15035,90,1,252.73000000000002,3,Loyal Customers
15036,72,3,465.55,3,Loyal Customers
15038,43,7,665.59,3,Loyal Customers
15039,10,52,19786.44,0,Potential Loyalists
15041,170,1,180.35,1,Champions / VIPs
15042,199,1,135.93,1,Champions / VIPs
15043,31,1,537.0,3,Loyal Customers
15044,19,22,7629.38,0,Potential Loyalists
15045,152,3,633.66,1,Champions / VIPs
15046,9,16,5064.01,3,Loyal Customers
15047,270,1,343.62,1,Champions / VIPs
15048,65,5,380.57,3,Loyal Customers
15049,274,1,121.17000000000002,1,Champions / VIPs
15050,25,5,1727.17,3,Loyal Customers
15051,23,3,1391.61,3,Loyal Customers
15052,319,1,215.78,1,Champions / VIPs
15053,5,3,697.79,3,Loyal Customers
15054,12,2,302.1,3,Loyal Customers
15057,275,2,1489.5,1,Champions / VIPs
15058,25,11,2124.99,3,Loyal Customers
15059,41,11,1325.82,3,Loyal Customers
15060,8,4,303.09,3,Loyal Customers
15061,4,55,54228.74,0,Potential Loyalists
15062,71,4,987.86,3,Loyal Customers
15063,213,1,370.79999999999995,1,Champions / VIPs
15065,38,6,3135.98,3,Loyal Customers
15066,32,2,760.59,3,Loyal Customers
15067,78,3,1744.76,3,Loyal Customers
15068,46,2,553.36,3,Loyal Customers
15069,179,1,1109.53,1,Champions / VIPs
15070,373,1,106.2,1,Champions / VIPs
15071,94,2,982.07,3,Loyal Customers
15073,10,4,612.43,3,Loyal Customers
15074,105,1,748.87,3,Loyal Customers
15075,78,1,773.03,3,Loyal Customers
15076,173,1,880.85,1,Champions / VIPs
15078,7,38,9623.35,0,Potential Loyalists
15079,213,5,893.66,1,Champions / VIPs
15081,22,6,487.35,3,Loyal Customers
15083,257,1,88.2,1,Champions / VIPs
15087,282,1,306.94,1,Champions / VIPs
15088,21,3,1140.27,3,Loyal Customers
15089,10,6,2420.84,3,Loyal Customers
15090,308,1,381.32,1,Champions / VIPs
15091,54,2,476.96,3,Loyal Customers
15092,215,2,457.81,1,Champions / VIPs
15093,18,9,4410.14,3,Loyal Customers
15095,104,5,1364.7,3,Loyal Customers
15096,43,1,219.39000000000001,3,Loyal Customers
15097,4,1,248.08,3,Loyal Customers
15098,182,5,649.5,1,Champions / VIPs
15099,84,1,410.48,3,Loyal Customers
15100,330,6,635.0999999999999,1,Champions / VIPs
15101,9,3,310.03000000000003,3,Loyal Customers
15103,31,2,703.36,3,Loyal Customers
15104,167,3,1002.54,1,Champions / VIPs
15105,18,7,2298.93,3,Loyal Customers
15106,18,7,1407.73,3,Loyal Customers
15107,311,8,247.66,1,Champions / VIPs
15108,142,5,1291.75,3,Loyal Customers
15109,241,2,463.75,1,Champions / VIPs
15110,24,7,970.25,3,Loyal Customers
15111,29,3,1567.48,3,Loyal Customers
15113,10,4,3439.41,3,Loyal Customers
15114,30,10,2760.56,3,Loyal Customers
15115,18,1,340.11,3,Loyal Customers
15116,18,4,1352.75,3,Loyal Customers
15117,15,6,1550.13,3,Loyal Customers
15118,134,1,244.8,3,Loyal Customers
15119,246,1,266.4,1,Champions / VIPs
15120,130,2,343.82,3,Loyal Customers
15121,50,2,457.71999999999997,3,Loyal Customers
15122,85,6,1612.13,3,Loyal Customers
15123,7,2,2199.31,3,Loyal Customers
15124,23,2,184.19,3,Loyal Customers
15125,25,23,11117.05,0,Potential Loyalists
15127,66,1,406.53,3,Loyal Customers
15128,60,8,1419.54,3,Loyal Customers
15129,50,11,3447.4,3,Loyal Customers
15130,170,1,330.11,1,Champions / VIPs
15132,18,5,977.9300000000001,3,Loyal Customers
15133,128,3,982.42,3,Loyal Customers
15134,15,8,1387.99,3,Loyal Customers
15135,233,2,127.15,1,Champions / VIPs
15136,3,5,1282.45,3,Loyal Customers
15139,240,2,178.96,1,Champions / VIPs
15140,52,8,2350.0,3,Loyal Customers
15142,46,1,498.74,3,Loyal Customers
15143,226,1,259.45,1,Champions / VIPs
15144,8,18,6530.04,0,Potential Loyalists
15145,4,4,1194.73,3,Loyal Customers
15146,165,3,1313.66,1,Champions / VIPs
15147,219,2,608.65,1,Champions / VIPs
15148,11,1,301.29,3,Loyal Customers
15149,134,1,520.8000000000001,3,Loyal Customers
15150,17,11,5303.97,3,Loyal Customers
15152,10,16,4684.24,3,Loyal Customers
15153,31,1,329.25,3,Loyal Customers
15154,74,2,240.27,3,Loyal Customers
15156,1,3,961.49,3,Loyal Customers
15157,4,5,1869.5,3,Loyal Customers
15158,45,1,401.40000000000003,3,Loyal Customers
15159,2,34,18573.68,0,Potential Loyalists
15160,357,1,158.16,1,Champions / VIPs
15163,18,2,304.46999999999997,3,Loyal Customers
15164,69,3,843.05,3,Loyal Customers
15165,373,1,487.75,1,Champions / VIPs
15167,321,1,163.0,1,Champions / VIPs
15168,26,1,106.56,3,Loyal Customers
15171,325,2,1034.5,1,Champions / VIPs
15172,9,5,1624.05,3,Loyal Customers
15174,323,1,135.75,1,Champions / VIPs
15175,72,1,224.14,3,Loyal Customers
15178,260,1,40.5,1,Champions / VIPs
15179,18,7,2186.2,3,Loyal Customers
15180,367,1,87.5,1,Champions / VIPs
15181,66,5,680.28,3,Loyal Customers
15182,154,2,622.85,1,Champions / VIPs
15184,29,2,406.76,3,Loyal Customers
15185,70,1,310.62,3,Loyal Customers
15186,14,2,411.41,3,Loyal Customers
15187,2,18,4670.08,0,Potential Loyalists
15189,1,53,15802.14,0,Potential Loyalists
15192,120,3,1044.32,3,Loyal Customers
15193,61,1,499.32,3,Loyal Customers
15194,3,22,7521.17,0,Potential Loyalists
15195,3,1,3861.0,3,Loyal Customers
15197,9,5,656.44,3,Loyal Customers
15198,92,2,193.64000000000001,3,Loyal Customers
15199,59,4,1268.7,3,Loyal Customers
15201,79,11,927.84,3,Loyal Customers
15203,26,6,1827.8,3,Loyal Customers
15204,357,1,316.58,1,Champions / VIPs
15205,85,3,648.8299999999999,3,Loyal Customers
15206,10,4,420.3,3,Loyal Customers
15208,1,6,867.62,3,Loyal Customers
15210,225,1,331.18,1,Champions / VIPs
15211,60,2,894.41,3,Loyal Customers
15212,239,2,88.94999999999999,1,Champions / VIPs
15213,319,3,325.05,1,Champions / VIPs
15214,2,8,1661.44,3,Loyal Customers
15215,45,6,615.99,3,Loyal Customers
15216,88,1,96.6,3,Loyal Customers
15218,11,11,5756.89,3,Loyal Customers
15219,176,1,305.75,1,Champions / VIPs
15220,52,7,1758.92,3,Loyal Customers
15221,366,2,114.1,1,Champions / VIPs
15222,319,1,585.0,1,Champions / VIPs
15223,226,3,454.9,1,Champions / VIPs
15224,358,3,310.48,1,Champions / VIPs
15225,234,1,409.40000000000003,1,Champions / VIPs
15226,311,1,154.41,1,Champions / VIPs
15227,37,5,1219.4,3,Loyal Customers
15228,66,5,3376.96,3,Loyal Customers
15230,239,2,429.6,1,Champions / VIPs
15232,113,2,612.06,3,Loyal Customers
15234,277,1,197.0,1,Champions / VIPs
15235,218,12,2247.51,1,Champions / VIPs
15236,299,1,321.05,1,Champions / VIPs
15237,2,4,1412.32,3,Loyal Customers
15238,29,5,1056.54,3,Loyal Customers
15239,10,3,764.34,3,Loyal Customers
15240,45,7,1685.57,3,Loyal Customers
15241,67,9,1738.59,3,Loyal Customers
15243,74,1,316.68,3,Loyal Customers
15244,65,2,631.57,3,Loyal Customers
15245,134,3,2515.84,3,Loyal Customers
15246,238,2,514.15,1,Champions / VIPs
15247,122,1,356.0,3,Loyal Customers
15249,32,15,6657.36,3,Loyal Customers
15251,9,15,10327.11,0,Potential Loyalists
15252,36,2,740.78,3,Loyal Customers
15253,16,6,915.3,3,Loyal Customers
15254,127,1,300.36,3,Loyal Customers
15255,67,1,890.85,3,Loyal Customers
15256,149,1,98.45,1,Champions / VIPs
15257,281,2,232.15,1,Champions / VIPs
15258,169,2,623.16,1,Champions / VIPs
15260,100,8,1780.77,3,Loyal Customers
15261,135,1,254.82,3,Loyal Customers
15262,324,1,178.95000000000002,1,Champions / VIPs
15263,107,1,156.51,3,Loyal Customers
15264,64,1,393.74,3,Loyal Customers
15265,151,2,1506.1200000000001,1,Champions / VIPs
15266,338,1,119.3,1,Champions / VIPs
15267,22,5,1717.36,3,Loyal Customers
15269,24,1,408.8,3,Loyal Customers
15270,16,9,2298.2,3,Loyal Customers
15271,7,16,2485.82,3,Loyal Customers
15272,57,2,721.94,3,Loyal Customers
15274,4,2,716.57,3,Loyal Customers
15275,31,2,609.19,3,Loyal Customers
15276,66,1,135.31,3,Loyal Customers
15277,47,1,255.89999999999998,3,Loyal Customers
15279,355,2,277.40999999999997,1,Champions / VIPs
15280,172,1,113.12,1,Champions / VIPs
15281,59,12,2239.95,3,Loyal Customers
15286,50,1,240.55,3,Loyal Customers
15287,22,3,485.24,3,Loyal Customers
15288,43,5,2306.52,3,Loyal Customers
15289,29,4,935.1,3,Loyal Customers
15290,5,21,7803.7699999999995,0,Potential Loyalists
15291,26,20,4596.51,0,Potential Loyalists
15292,201,1,180.94,1,Champions / VIPs
15296,44,10,3610.31,3,Loyal Customers
15297,10,4,635.04,3,Loyal Customers
15298,2,14,3774.1,3,Loyal Customers
15299,67,11,3787.09,3,Loyal Customers
15300,64,1,496.44,3,Loyal Customers
15301,51,14,5028.12,3,Loyal Customers
15303,290,1,574.02,1,Champions / VIPs
15304,61,10,680.3000000000001,3,Loyal Customers
15306,64,3,1174.35,3,Loyal Customers
15307,96,1,205.3,3,Loyal Customers
15308,271,2,302.27,1,Champions / VIPs
15311,1,118,59419.340000000004,2,At Risk
15312,75,5,921.1,3,Loyal Customers
15313,110,1,52.0,3,Loyal Customers
15314,199,1,327.97,1,Champions / VIPs
15315,64,3,551.54,3,Loyal Customers
15316,327,1,165.0,1,Champions / VIPs
15318,4,1,312.62,3,Loyal Customers
15319,284,1,204.5,1,Champions / VIPs
15320,44,1,267.13,3,Loyal Customers
15321,49,4,2650.73,3,Loyal Customers
15322,64,2,602.97,3,Loyal Customers
15325,104,1,162.29,3,Loyal Customers
15326,334,1,311.71,1,Champions / VIPs
15327,53,1,208.75,3,Loyal Customers
15329,35,5,1005.5,3,Loyal Customers
15330,32,2,714.9599999999999,3,Loyal Customers
15332,366,4,1661.06,1,Champions / VIPs
15333,208,1,1028.56,1,Champions / VIPs
15334,157,3,351.67,1,Champions / VIPs
15335,54,1,173.97,3,Loyal Customers
15339,66,3,557.57,3,Loyal Customers
15341,81,1,2020.52,3,Loyal Customers
15342,116,2,391.76,3,Loyal Customers
15343,87,1,364.5,3,Loyal Customers
15344,1,5,476.58,3,Loyal Customers
15345,35,2,367.69,3,Loyal Customers
15346,333,1,252.42000000000002,1,Champions / VIPs
15347,366,1,201.60000000000002,1,Champions / VIPs
15348,72,1,158.04,3,Loyal Customers
15349,158,2,473.81,1,Champions / VIPs
15350,373,1,115.65,1,Champions / VIPs
15351,12,10,1862.14,3,Loyal Customers
15353,255,2,777.02,1,Champions / VIPs
15355,29,2,277.05,3,Loyal Customers
15356,31,10,2766.5,3,Loyal Customers
15358,5,29,8234.8,0,Potential Loyalists
15360,40,1,427.93,3,Loyal Customers
15361,362,1,418.92,1,Champions / VIPs
15363,241,2,318.05,1,Champions / VIPs
15364,96,2,913.19,3,Loyal Customers
15365,26,9,1330.45,3,Loyal Customers
15366,75,2,602.51,3,Loyal Customers
15367,57,5,1867.69,3,Loyal Customers
15368,21,1,446.94000000000005,3,Loyal Customers
15369,144,1,-1592.49,1,Champions / VIPs
15370,41,8,2360.55,3,Loyal Customers
15372,137,1,2007.4,3,Loyal Customers
15373,8,13,2213.11,3,Loyal Customers
15374,129,1,168.0,3,Loyal Customers
15376,40,3,1233.36,3,Loyal Customers
15379,169,8,3631.89,1,Champions / VIPs
15380,9,6,1682.36,3,Loyal Customers
15381,214,2,596.85,1,Champions / VIPs
15382,15,8,5927.86,3,Loyal Customers
15384,170,3,635.76,1,Champions / VIPs
15385,40,1,316.88,3,Loyal Customers
15386,186,1,394.14,1,Champions / VIPs
15388,270,1,140.54,1,Champions / VIPs
15389,172,1,500.0,1,Champions / VIPs
15392,5,5,1515.73,3,Loyal Customers
15393,16,2,231.86,3,Loyal Customers
15394,10,4,2183.54,3,Loyal Customers
15395,326,1,107.45,1,Champions / VIPs
15396,113,1,288.18,3,Loyal Customers
15397,290,1,94.0,1,Champions / VIPs
15398,16,3,1339.63,3,Loyal Customers
15399,1,3,815.77,3,Loyal Customers
15400,92,6,666.7,3,Loyal Customers
15402,149,2,626.77,1,Champions / VIPs
15405,189,1,349.1,1,Champions / VIPs
15406,18,4,426.61,3,Loyal Customers
15407,34,4,1056.44,3,Loyal Customers
15408,264,1,267.18,1,Champions / VIPs
15410,84,8,3450.84,3,Loyal Customers
15411,26,5,1346.38,3,Loyal Customers
15412,171,1,190.53,1,Champions / VIPs
15414,10,3,774.9000000000001,3,Loyal Customers
15415,313,1,572.8100000000001,1,Champions / VIPs
15416,65,5,3974.37,3,Loyal Customers
15417,85,1,508.8,3,Loyal Customers
15419,25,1,135.85999999999999,3,Loyal Customers
15421,59,4,950.36,3,Loyal Customers
15422,323,2,97.7,1,Champions / VIPs
15423,38,1,43.5,3,Loyal Customers
15424,254,2,383.34,1,Champions / VIPs
15426,19,7,1429.9,3,Loyal Customers
15427,33,3,1483.14,3,Loyal Customers
15428,15,1,93.78,3,Loyal Customers
15429,27,3,364.9,3,Loyal Customers
15432,23,1,171.19,3,Loyal Customers
15433,79,3,417.87,3,Loyal Customers
15434,8,6,997.48,3,Loyal Customers
15435,22,1,149.29,3,Loyal Customers
15436,12,3,1122.53,3,Loyal Customers
15437,262,1,200.16,1,Champions / VIPs
15438,131,1,156.58,3,Loyal Customers
15440,55,3,383.68,3,Loyal Customers
15442,249,1,594.0,1,Champions / VIPs
15443,2,8,3212.16,3,Loyal Customers
15444,9,2,1418.26,3,Loyal Customers
15445,264,1,113.5,1,Champions / VIPs
15447,331,1,155.17,1,Champions / VIPs
15448,313,1,494.64,1,Champions / VIPs
15449,26,5,971.22,3,Loyal Customers
15450,30,1,429.84,3,Loyal Customers
15452,30,3,538.73,3,Loyal Customers
15453,2,7,1388.37,3,Loyal Customers
15454,362,1,179.1,1,Champions / VIPs
15456,283,3,447.22,1,Champions / VIPs
15457,262,1,237.07,1,Champions / VIPs
15458,25,1,161.64,3,Loyal Customers
15460,354,1,216.76,1,Champions / VIPs
15462,94,3,234.6,3,Loyal Customers
15463,29,1,126.14,3,Loyal Customers
15464,338,1,1048.8500000000001,1,Champions / VIPs
15465,20,24,6945.0199999999995,0,Potential Loyalists
15466,85,1,334.53,3,Loyal Customers
15467,9,4,511.88,3,Loyal Customers
15468,35,5,438.46000000000004,3,Loyal Customers
15469,43,4,504.5,3,Loyal Customers
15471,2,1,469.48,3,Loyal Customers
15472,113,1,371.56,3,Loyal Customers
15473,14,10,1465.2,3,Loyal Customers
15475,77,1,454.11,3,Loyal Customers
15478,40,2,1441.42,3,Loyal Customers
15480,116,1,905.5,3,Loyal Customers
15482,16,16,6568.72,3,Loyal Customers
15483,161,4,233.81,1,Champions / VIPs
15484,1,5,3563.11,3,Loyal Customers
15485,30,3,2575.0,3,Loyal Customers
15488,93,1,91.32000000000001,3,Loyal Customers
15489,23,4,1090.03,3,Loyal Customers
15491,95,7,3090.85,3,Loyal Customers
15492,28,2,659.4599999999999,3,Loyal Customers
15493,33,7,1967.25,3,Loyal Customers
15494,21,2,1299.23,3,Loyal Customers
15497,18,3,1259.7,3,Loyal Customers
15498,1,35,12396.46,0,Potential Loyalists
15500,8,4,1131.56,3,Loyal Customers
15502,16,23,5541.46,0,Potential Loyalists
15503,363,1,147.09,1,Champions / VIPs
15504,81,1,52.83,3,Loyal Customers
15505,53,7,3497.14,3,Loyal Customers
15506,23,3,979.26,3,Loyal Customers
15507,172,1,492.36,1,Champions / VIPs
15508,189,6,1000.27,1,Champions / VIPs
15510,331,1,250.0,1,Champions / VIPs
15511,12,5,909.23,3,Loyal Customers
15512,156,2,121.0,1,Champions / VIPs
15513,31,22,14520.08,0,Potential Loyalists
15514,12,13,2963.19,3,Loyal Customers
15516,45,3,62.43,3,Loyal Customers
15517,233,1,267.03,1,Champions / VIPs
15518,64,13,1911.89,3,Loyal Customers
15520,2,1,343.5,3,Loyal Customers
15521,36,13,2574.65,3,Loyal Customers
15522,33,2,398.84000000000003,3,Loyal Customers
15523,84,1,412.01000000000005,3,Loyal Customers
15524,25,1,440.0,3,Loyal Customers
15525,2,4,811.02,3,Loyal Customers
15526,33,2,148.44,3,Loyal Customers
15527,19,10,2348.82,3,Loyal Customers
15528,254,1,229.33,1,Champions / VIPs
15529,23,12,3967.7799999999997,3,Loyal Customers
15530,22,4,1502.35,3,Loyal Customers
15531,8,2,2007.44,3,Loyal Customers
15532,25,6,1517.08,3,Loyal Customers
15533,19,5,746.92,3,Loyal Customers
15535,173,7,459.9,1,Champions / VIPs
15537,163,1,110.92,1,Champions / VIPs
15539,7,1,538.46,3,Loyal Customers
15540,11,1,213.3,3,Loyal Customers
15541,114,1,85.13000000000001,3,Loyal Customers
15543,288,1,127.86,1,Champions / VIPs
15544,9,11,3542.5099999999998,3,Loyal Customers
15545,54,2,292.72,3,Loyal Customers
15547,7,14,4954.84,3,Loyal Customers
15549,77,4,1655.76,3,Loyal Customers
15550,4,4,575.63,3,Loyal Customers
15551,37,1,436.06,3,Loyal Customers
15552,217,1,90.12,1,Champions / VIPs
15553,60,1,437.23,3,Loyal Customers
15554,278,1,217.2,1,Champions / VIPs
15555,12,20,4758.2,0,Potential Loyalists
15556,24,1,279.77,3,Loyal Customers
15557,29,1,473.65000000000003,3,Loyal Customers
15561,12,5,722.74,3,Loyal Customers
15562,352,1,134.55,1,Champions / VIPs
15563,9,7,1319.69,3,Loyal Customers
15565,50,2,173.16000000000003,3,Loyal Customers
15567,19,1,186.01,3,Loyal Customers
15568,3,3,758.29,3,Loyal Customers
15569,104,5,1375.71,3,Loyal Customers
15570,7,13,4109.97,3,Loyal Customers
15571,12,4,650.4300000000001,3,Loyal Customers
15572,5,7,2552.86,3,Loyal Customers
15573,32,2,607.45,3,Loyal Customers
15574,178,4,702.25,1,Champions / VIPs
15576,38,1,940.67,3,Loyal Customers
15577,151,3,258.88,1,Champions / VIPs
15578,162,1,127.1,1,Champions / VIPs
15579,69,2,348.6,3,Loyal Customers
15581,121,14,3429.9700000000003,3,Loyal Customers
15582,25,3,682.9100000000001,3,Loyal Customers
15584,24,5,722.61,3,Loyal Customers
15585,177,1,455.3,1,Champions / VIPs
15587,50,4,913.6800000000001,3,Loyal Customers
15589,253,4,456.58,1,Champions / VIPs
15590,289,1,-30.19,1,Champions / VIPs
15592,47,1,388.58,3,Loyal Customers
15593,71,1,199.8,3,Loyal Customers
15594,16,6,1767.53,3,Loyal Customers
15596,101,9,1343.34,3,Loyal Customers
15597,30,2,315.72,3,Loyal Customers
15598,35,3,235.68,3,Loyal Customers
15599,27,2,761.74,3,Loyal Customers
15601,11,18,6745.36,0,Potential Loyalists
15602,8,15,1083.63,3,Loyal Customers
15603,79,1,48.480000000000004,3,Loyal Customers
15604,52,1,216.39,3,Loyal Customers
15605,36,5,1198.23,3,Loyal Customers
15606,57,11,2422.64,3,Loyal Customers
15607,337,1,104.76,1,Champions / VIPs
15608,28,4,1093.68,3,Loyal Customers
15609,183,2,270.03000000000003,1,Champions / VIPs
15610,52,1,112.46000000000001,3,Loyal Customers
15611,10,15,1568.39,3,Loyal Customers
15612,36,2,195.15,3,Loyal Customers
15615,10,27,10360.04,0,Potential Loyalists
15618,33,5,747.031,3,Loyal Customers
15619,11,1,336.4,3,Loyal Customers
15620,50,6,1524.4,3,Loyal Customers
15621,4,6,1158.77,3,Loyal Customers
15622,3,16,3224.53,3,Loyal Customers
15623,141,1,301.03,3,Loyal Customers
15624,117,4,588.13,3,Loyal Customers
15625,100,8,1504.56,3,Loyal Customers
15626,75,2,675.8,3,Loyal Customers
15628,5,10,2865.64,3,Loyal Customers
15630,45,3,1180.4,3,Loyal Customers
15632,16,10,3147.31,3,Loyal Customers
15634,17,1,243.55,3,Loyal Customers
15636,90,2,724.76,3,Loyal Customers
15637,53,1,223.35999999999999,3,Loyal Customers
15638,301,1,-94.0,1,Champions / VIPs
15639,134,1,425.32,3,Loyal Customers
15640,4,17,12433.34,0,Potential Loyalists
15641,105,4,1887.2,3,Loyal Customers
15643,179,6,647.4,1,Champions / VIPs
15644,166,4,813.0,1,Champions / VIPs
15645,19,1,612.01,3,Loyal Customers
15646,158,4,425.14000000000004,1,Champions / VIPs
15648,204,4,599.9,1,Champions / VIPs
15649,336,2,816.0,1,Champions / VIPs
15651,37,3,646.3,3,Loyal Customers
15652,91,1,337.74,3,Loyal Customers
15653,93,2,877.44,3,Loyal Customers
15654,9,2,922.53,3,Loyal Customers
15655,233,2,511.32,1,Champions / VIPs
15656,45,4,748.5,3,Loyal Customers
15657,23,1,30.0,3,Loyal Customers
15658,190,8,958.9,1,Champions / VIPs
15659,44,1,306.45,3,Loyal Customers
15660,25,12,1552.01,3,Loyal Customers
15661,317,2,309.8,1,Champions / VIPs
15663,106,1,138.14,3,Loyal Customers
15664,51,2,358.63,3,Loyal Customers
15665,168,2,2242.01,1,Champions / VIPs
15667,40,1,301.32,3,Loyal Customers
15668,218,1,76.32000000000001,1,Champions / VIPs
15669,40,5,677.69,3,Loyal Customers
15670,297,1,173.05,1,Champions / VIPs
15671,19,10,2635.4900000000002,3,Loyal Customers
15673,88,4,2881.02,3,Loyal Customers
15674,73,8,1744.02,3,Loyal Customers
15675,81,3,323.69,3,Loyal Customers
15676,9,5,3324.09,3,Loyal Customers
15677,49,1,657.23,3,Loyal Customers
15678,53,1,352.70000000000005,3,Loyal Customers
15679,24,4,781.28,3,Loyal Customers
15680,9,3,1333.68,3,Loyal Customers
15681,18,6,946.36,3,Loyal Customers
15683,117,1,193.75,3,Loyal Customers
15687,9,11,2981.5,3,Loyal Customers
15689,120,2,254.1,3,Loyal Customers
15690,4,2,239.76,3,Loyal Customers
15691,252,1,136.8,1,Champions / VIPs
15692,28,1,191.04,3,Loyal Customers
15694,1,15,6423.6,3,Loyal Customers
15695,267,2,409.98,1,Champions / VIPs
15696,33,12,2644.46,3,Loyal Customers
15699,18,1,309.65,3,Loyal Customers
15700,172,3,664.03,1,Champions / VIPs
15701,2,4,1542.14,3,Loyal Customers
15703,265,1,211.5,1,Champions / VIPs
15704,140,4,2293.62,3,Loyal Customers
15705,201,1,143.1,1,Champions / VIPs
15706,60,7,1001.81,3,Loyal Customers
15707,35,4,945.58,3,Loyal Customers
15708,41,11,3329.7200000000003,3,Loyal Customers
15709,284,1,133.25,1,Champions / VIPs
15712,9,5,1072.36,3,Loyal Customers
15713,143,3,346.75,3,Loyal Customers
15714,12,2,330.88,3,Loyal Customers
15716,146,4,1118.81,3,Loyal Customers
15717,234,1,150.3,1,Champions / VIPs
15719,33,14,5043.96,3,Loyal Customers
15720,24,1,598.73,3,Loyal Customers
15721,12,1,507.08,3,Loyal Customers
15722,36,6,2181.21,3,Loyal Customers
15723,365,1,203.1,1,Champions / VIPs
15724,201,3,212.3,1,Champions / VIPs
15725,15,1,415.25,3,Loyal Customers
15727,17,7,5178.96,3,Loyal Customers
15728,49,1,-134.8,3,Loyal Customers
15729,198,2,62.0,1,Champions / VIPs
15730,66,4,1108.38,3,Loyal Customers
15732,212,2,294.12,1,Champions / VIPs
15733,283,1,162.3,1,Champions / VIPs
15734,115,2,1339.45,3,Loyal Customers
15737,15,12,1121.21,3,Loyal Customers
15738,19,19,4788.77,0,Potential Loyalists
15739,66,1,449.12,3,Loyal Customers
15740,49,1,154.88,3,Loyal Customers
15743,16,4,784.46,3,Loyal Customers
15744,78,1,34.8,3,Loyal Customers
15745,9,6,1071.24,3,Loyal Customers
15746,134,2,182.96,3,Loyal Customers
15747,13,3,974.04,3,Loyal Customers
15748,40,1,149.31,3,Loyal Customers
15749,235,4,21535.9,1,Champions / VIPs
15750,3,9,2451.23,3,Loyal Customers
